idNodo,idDispositivo,tfin tinicio,tdiferencia,latitud,longitud,majordeviceclass,minordeviceclass,serviceclass,fabricante
1388396134379,785da18e0debbc3116007130f655865ce66d995f,1395616059877,1395616048297,11580,37.5395,-6.05394,512,4,5898240,null
1388396134379,29a73bf63f4f293b6d4dc1ca7f028adceb23a897,1395638819592,1395638819490,102,37.5395,-6.05394,1024,8,3145728,"Infineon AG"
1388396134379,924124d761a6c8d54ac67e88fe394d4f20fa3cc5,1395641763677,1395641763575,102,37.5395,-6.05394,1024,8,3145728,"Parrot SA"
1388396134379,73107fe8256f610e9b4a651657925d670526d83a,1395641825256,1395641825154,102,37.5395,-6.05394,1024,4,2097152,"PARROT S.A."
1388396134379,52ff3adc15916ce015d3c09db600b22def81ce3d,1395642613742,1395642613639,103,37.5395,-6.05394,1024,4,2097152,"PARROT S.A."
1388396134379,f25464431b8912b215c9e5216733bef642f920fa,1395642613742,1395642613640,102,37.5395,-6.05394,1024,8,3407872,"Infineon AG"
1388396134379,a6e3babfe0c8a623991c233d7b8373edf7f8bb0a,1395642925950,1395642925849,101,37.5395,-6.05394,512,12,5767168,null
1388396134379,8037361d365e8bdfe940e70030d67504928a367e,1395643412664,1395643401078,11586,37.5395,-6.05394,1024,8,2097152,"InnoLabs Corporation"
1388396134379,f2a0e3808dce57b95aa797720ff796bb1b6ed067,1395643449203,1395643449101,102,37.5395,-6.05394,512,4,5898240,"Samsung Electronics Co.Ltd"
1388396134379,558e78f1f0dd0a0958906b09e5d15bc1a4605e6d,1395643674814,1395643674712,102,37.5395,-6.05394,1024,8,2097152,"Colorado Med Tech"
1388396134379,91cc550399dd57b87bcc9961299452220fdb8dd7,1395643811647,1395643811546,101,37.5395,-6.05394,1024,8,2359296,"novero GmbH"
1388396134379,64a1af8c049b216482c928e6c3ebf538c7c316c2,1395644048786,1395644048685,101,37.5395,-6.05394,512,4,5898240,"Nokia Corporation"
1388396134379,0c6ee85424f3049ef43222f4537fb920818afde2,1395644285923,1395644285821,102,37.5395,-6.05394,512,4,5898240,null
1388396134379,e2b13dc488c8b5800769903f045b6bb19957ac7b,1395644372692,1395644372590,102,37.5395,-6.05394,1024,8,2097152,"Parrot SA"
1388396134379,7add81a58aa8abac9a4c755194f79576b6cd7894,1395644559659,1395644559557,102,37.5395,-6.05394,1024,4,2097152,"PARROT S.A."
1388396134379,5af5b645a55af7b797b744ee43e9c5c6ab8b46c7,1395645288695,1395645277101,11594,37.5395,-6.05394,512,4,5898240,null
1388396134379,b8f1e625f857991608bcdc271778869a34f1b065,1395645426526,1395645426423,103,37.5395,-6.05394,512,12,5767168,null
1388396134379,d2cd1d43d0ca51bfae9578c8b662e119e88fae5c,1395645426526,1395645426424,102,37.5395,-6.05394,1024,8,2359296,"PARROT S.A."
1388396134379,57e588177b66ec65b2bec8aa198bd2f1b67ef293,1395645814076,1395645813974,102,37.5395,-6.05394,1024,8,2359296,"novero GmbH"
1388396134379,f9ddbb4c94ce3e9d18bc52e0aaafdd4adef67bff,1395645950893,1395645950791,102,37.5395,-6.05394,1024,8,3145728,"Infineon AG"
1388396134379,108d48248823b7b11eb4ff57ccac8cbe277788cb,1395646400814,1395646400713,101,37.5395,-6.05394,512,4,5898240,null
1388396134379,4998b7afa79f24a6400a3efeeb8b4dcde8ffeab1,1395646824850,1395646800714,24136,37.5395,-6.05394,1024,8,2097152,"HEWLETT-PACKARD COMPANY"
1388396134379,9ec247b4696de34e5931c16ffe5a99ef5fd1de6f,1395647024355,1395647024254,101,37.5395,-6.05394,512,4,1048576,"Samsung Electronics Co. Ltd."
1388396134379,18a08949d218d1d7da1724acb245cc9df29b6423,1395647035807,1395647035706,101,37.5395,-6.05394,512,4,5373952,"Nokia Corporation"
1388396134379,32c1033544b6a0bde58fad369dcdc70d6875d2d6,1395647047277,1395647047175,102,37.5395,-6.05394,1024,8,3145728,"PARROT S.A."
1388396134379,1b2131a4e6e9131ce78355412d0e795d80d5f79f,1395647157773,1395647157672,101,37.5395,-6.05394,1024,8,2097152,"PARROT S.A."
1388396134379,f14bc758d24b4dab2b6d6ba96445cd3fb7331a62,1395647169249,1395647169147,102,37.5395,-6.05394,1024,8,3145728,"PARROT S.A."
1388396134379,e421272cc4c597df1cfe1338d87234983cd630b7,1395647230820,1395647230719,101,37.5395,-6.05394,1024,8,3145728,"PARROT S.A."
1388396134379,5a79bc6d65a3231d833e45fa61d4862595c0e84b,1395647329955,1395647329853,102,37.5395,-6.05394,512,4,5898240,"Nokia Danmark A/S"
1388396134379,acc32e76030a54c1c42adc44de0573ef6c5e0aca,1395647508404,1395647416509,91895,37.5395,-6.05394,1024,8,2359296,"Parrot SA"
1388396134379,c2506c4bcab460099356fefee7b917f140fbb5ca,1395647569978,1395647569876,102,37.5395,-6.05394,512,4,5898240,"Huawei Technologies Co. Ltd"
1388396134379,5a79bc6d65a3231d833e45fa61d4862595c0e84b,1395647644151,1395647644049,102,37.5395,-6.05394,512,4,5898240,"Nokia Danmark A/S"
1388396134379,25c39767a18525fc6a54dcaa17bc33dbb4f6241f,1395647655603,1395647655500,103,37.5395,-6.05394,1024,8,3407872,"Infineon AG"
1388396134379,52ff3adc15916ce015d3c09db600b22def81ce3d,1395647692133,1395647692031,102,37.5395,-6.05394,1024,4,2097152,"PARROT S.A."
1388396134379,c6560bd3c639124f9b9976479c1daad41f52bc6e,1395647803829,1395647803728,101,37.5395,-6.05394,512,4,5898240,null
1388396134379,45549efb7bf37dd7ee361564aaa00da999259789,1395647815301,1395647815199,102,37.5395,-6.05394,1024,8,2097152,"NUERA COMMUNICATIONS INC."
1388396134379,89cb61a093e0610fbee2ba3b453911ad29125781,1395647914511,1395647914410,101,37.5395,-6.05394,512,12,5898240,null
1388396134379,c6560bd3c639124f9b9976479c1daad41f52bc6e,1395647925981,1395647925879,102,37.5395,-6.05394,512,4,5898240,null
1388396134379,5a79bc6d65a3231d833e45fa61d4862595c0e84b,1395647975067,1395647974964,103,37.5395,-6.05394,512,4,5898240,"Nokia Danmark A/S"
1388396134379,5a79bc6d65a3231d833e45fa61d4862595c0e84b,1395648124304,1395648124202,102,37.5395,-6.05394,512,4,5898240,"Nokia Danmark A/S"
1388396134379,ac52e02665eb60e80c1a22a2ccdd2e7780796fc3,1395648173365,1395648173264,101,37.5395,-6.05394,1024,8,3145728,"PARROT S.A."
1388396134379,c6560bd3c639124f9b9976479c1daad41f52bc6e,1395648307032,1395648259967,47065,37.5395,-6.05394,512,4,5898240,null
1388396134379,786888d2c7ca7b91934cf068b4f4060f717bb874,1395648342473,1395648330920,11553,37.5395,-6.05394,512,4,5767168,"Sony Ericsson Mobile Communications AB"
1388396134379,5a79bc6d65a3231d833e45fa61d4862595c0e84b,1395648390497,1395648378920,11577,37.5395,-6.05394,512,4,5898240,"Nokia Danmark A/S"
1388396134379,c6560bd3c639124f9b9976479c1daad41f52bc6e,1395648427036,1395648426933,103,37.5395,-6.05394,512,4,5898240,null
1388396134379,698e7aab6b21f4fc5b235742867e6cffe8c4476d,1395648427036,1395648426934,102,37.5395,-6.05394,7936,0,0,"Bluegiga Technologies OY"
1388396134379,ca0c4300d643ddb1db717103025c096cbbd085ef,1395648438518,1395648438416,102,37.5395,-6.05394,1024,8,2097152,"Parrot SA"
1388396134379,7f960d4e136d684938549e46861b5ace28fcf9a3,1395648713169,1395648713068,101,37.5395,-6.05394,512,12,7864320,null
1388396134379,a17f3f2ea9bc0f590ff44eb9718c167a7afa6ffa,1395648737141,1395648737040,101,37.5395,-6.05394,512,4,5898240,"Motorola Mobility Inc."
1388396134379,656cbab04a60fd53d67582bd8dad37f2388d7cad,1395649075899,1395649075797,102,37.5395,-6.05394,1024,8,3145728,"Parrot SA"
1388396134379,786888d2c7ca7b91934cf068b4f4060f717bb874,1395650093603,1395649124831,968772,37.5395,-6.05394,512,4,5767168,"Sony Ericsson Mobile Communications AB"
1388396134379,c31ea8b643eb66a59ba0b0de54a5455bb2c53064,1395649206380,1395649206278,102,37.5395,-6.05394,1024,8,3145728,"Parrot SA"
1388396134379,9c0091f3f278c97c9ed7410faa34ba86ba6e3a05,1395649542102,1395649542000,102,37.5395,-6.05394,512,4,5242880,"Motorola Mobile Devices"
1388396134379,2e4c336268da089ca349683572deb930167381a9,1395649623471,1395649623369,102,37.5395,-6.05394,512,4,5898240,null
1388396134379,46e2b10a115db5d127022b8269876ee41d7c3010,1395649657866,1395649657764,102,37.5395,-6.05394,1024,8,3407872,"Parrot SA"
1388396134379,36d8a09a949feb4cfd4366b627e7fbd743920bf2,1395649680790,1395649680688,102,37.5395,-6.05394,512,4,5898240,"Nokia Corporation"
1388396134379,1f8f61e229811c45c9266395c87c6e41cb4b874c,1395649703707,1395649692140,11567,37.5395,-6.05394,1024,8,2097152,"PARROT S.A."
1388396134379,c1f37a1238be326807482abb0ec060600a23bbde,1395649921611,1395649921509,102,37.5395,-6.05394,512,12,5898240,"Nokia Danmark A/S"
1388396134379,9000d7577f53829d1dae0596cc9359bf4b2711f9,1395649944542,1395649944440,102,37.5395,-6.05394,512,4,5898240,null
1388396134379,b4b8e035b842f2d2e67127e8d583bc729fef6b42,1395650167725,1395650167623,102,37.5395,-6.05394,1024,8,3407872,"Infineon AG"
1388396134379,786888d2c7ca7b91934cf068b4f4060f717bb874,1395652569800,1395650191611,2378189,37.5395,-6.05394,512,4,5767168,"Sony Ericsson Mobile Communications AB"
1388396134379,144d552e4e2c3662a0f6c16eb928f82e71bc54fc,1395650300279,1395650300177,102,37.5395,-6.05394,512,4,5373952,"Nokia Corporation"
1388396134379,c1f37a1238be326807482abb0ec060600a23bbde,1395650372303,1395650372201,102,37.5395,-6.05394,512,12,5898240,"Nokia Danmark A/S"
1388396134379,b7f24228e6c31ebe0742a60697db1f7054d661e6,1395650372303,1395650372201,102,37.5395,-6.05394,1024,8,2359296,"Nokia Danmark A/S"
1388396134379,c1f37a1238be326807482abb0ec060600a23bbde,1395650578554,1395650555518,23036,37.5395,-6.05394,512,12,5898240,"Nokia Danmark A/S"
1388396134379,cd1c0fa9e7eb8c07027a239e8491203afe7d2e11,1395650612982,1395650612879,103,37.5395,-6.05394,1024,8,3145728,"TEMIC SDS GmbH"
1388396134379,c1f37a1238be326807482abb0ec060600a23bbde,1395650786124,1395650658749,127375,37.5395,-6.05394,512,12,5898240,"Nokia Danmark A/S"
1388396134379,c1f37a1238be326807482abb0ec060600a23bbde,1395650877837,1395650877734,103,37.5395,-6.05394,512,12,5898240,"Nokia Danmark A/S"
1388396134379,d798f848733401dd69d37455a4404ac4eceab6c0,1395650900786,1395650900684,102,37.5395,-6.05394,512,4,5898240,"LG Electronics Inc"
1388396134379,a4aba099dc1349b21965929e65b3c9ad4d1531cd,1395650946692,1395650946589,103,37.5395,-6.05394,512,4,7995392,null
1388396134379,5114a20af529ea261b5fae5390322a54cccc6cd1,1395650946692,1395650946590,102,37.5395,-6.05394,1536,128,262144,"Bluetake Technology Co. Ltd."
1388396134379,cf700fe6f6efda93d761937484ce7610b9f615a5,1395651558962,1395651122924,436038,37.5395,-6.05394,512,4,5898240,null
1388396134379,9e36fa897213082db5253e4dccbd6c68fb0d12fd,1395651145965,1395651134382,11583,37.5395,-6.05394,1024,8,3145728,"PARROT S.A."
1388396134379,db77addcac32bac20c0da50320cf5efe0e7c7e7f,1395651180443,1395651180340,103,37.5395,-6.05394,1024,8,3145728,"PARROT S.A."
1388396134379,1bd88c8f592cce8532a8034114d0e82c8bde2767,1395651191927,1395651191824,103,37.5395,-6.05394,1024,4,2097152,"PARROT S.A."
1388396134379,b62cccc66cd7bfb8daae46bdffdbea1216daa019,1395651318079,1395651317976,103,37.5395,-6.05394,512,12,7995392,RIM
1388396134379,211e85a0ef7707db359d35a9ab3efc4c79f554b2,1395651341005,1395651340901,104,37.5395,-6.05394,512,4,5898240,null
1388396134379,10586a71e3177dae3297c3ce022979fc7667da36,1395651363974,1395651363872,102,37.5395,-6.05394,512,4,5898240,"Motorola Mobility Inc."
1388396134379,c49faaa466fb69d9e43e6f0cc60db508e2bd9c48,1395651398412,1395651398310,102,37.5395,-6.05394,512,4,5898240,null
1388396134379,e514bc29e30bf4c7cd87f1379359a2ef01bb21b0,1395651501655,1395651501553,102,37.5395,-6.05394,512,4,5898240,null
1388396134379,25c39767a18525fc6a54dcaa17bc33dbb4f6241f,1395651642474,1395651642371,103,37.5395,-6.05394,1024,8,3407872,"Infineon AG"
1388396134379,325d51cc38d493bf3482321b73aacafe92175bd2,1395651781217,1395651781113,104,37.5395,-6.05394,1024,8,3145728,"PARROT S.A."
1388396134379,90ea2e0a0dde1502c844e8db92c2ebe23d89ec88,1395651863588,1395651828025,35563,37.5395,-6.05394,512,4,5898240,null
1388396134379,25c39767a18525fc6a54dcaa17bc33dbb4f6241f,1395651909461,1395651874961,34500,37.5395,-6.05394,1024,8,3407872,"Infineon AG"
1388396134379,4790a57817f6667e5e06c960eb49851e505f63d9,1395651920933,1395651920831,102,37.5395,-6.05394,1024,8,3145728,"PARROT S.A."
1388396134379,fe19a67a3d8daccfdae40b5c32aafff9f4aa8820,1395651989783,1395651989681,102,37.5395,-6.05394,512,4,5898240,"Samsung Electronics"
1388396134379,4d6d7fde236d06028643c544f0cc22df6fe86f8c,1395652084695,1395652084593,102,37.5395,-6.05394,1024,4,2097152,"PARROT S.A."
1388396134379,b62cccc66cd7bfb8daae46bdffdbea1216daa019,1395652107684,1395652096094,11590,37.5395,-6.05394,512,12,7995392,RIM
1388396134379,21566943adb5f295ad11d467479fff1c26bcbd20,1395652210961,1395652199397,11564,37.5395,-6.05394,512,4,5898240,null
1388396134379,01a3c50290880aa8df260d64a62c08883015b2fd,1395652245364,1395652245262,102,37.5395,-6.05394,512,4,5898240,null
1388396134379,f78e418722cf8168c98beb2262b4e01cb1d4e24a,1395652279779,1395652279677,102,37.5395,-6.05394,1024,4,2097152,"PARROT S.A."
1388396134379,c1f37a1238be326807482abb0ec060600a23bbde,1395652546866,1395652546764,102,37.5395,-6.05394,512,12,5898240,"Nokia Danmark A/S"
1388396134379,0a9a3b00b0ee8946193256e2e18f42e468b47d07,1395652670349,1395652670247,102,37.5395,-6.05394,1024,4,2097152,"PARROT S.A."
1388396134379,2948714a0f6f1ae2358cfcc92261364bff2bc30d,1395652694852,1395652694751,101,37.5395,-6.05394,512,4,5898240,null
1388396134379,c1f37a1238be326807482abb0ec060600a23bbde,1395652781578,1395652781476,102,37.5395,-6.05394,512,12,5898240,"Nokia Danmark A/S"
1388396134379,911f6d3ee7970478e7b845c959094f3f135c68b0,1395652781578,1395652781476,102,37.5395,-6.05394,512,4,5373952,null
1388396134379,1628712daef4421830e5a0232a8b6164e909b7a1,1395652817082,1395652805494,11588,37.5395,-6.05394,512,4,5898240,"Nokia Corporation"
1388396134379,55dbc672f18f9e6d9c66cff7364de5014c93af56,1395652841081,1395652840979,102,37.5395,-6.05394,512,12,7995392,null
1388396134379,2067c6d1d875a544410a80f010a56fd1e9a9ed98,1395652902661,1395652902559,102,37.5395,-6.05394,512,4,5898240,null
1388396134379,c1f37a1238be326807482abb0ec060600a23bbde,1395652951777,1395652951675,102,37.5395,-6.05394,512,12,5898240,"Nokia Danmark A/S"
1388396134379,4eeb042e03e2b65527114ca2c25a8654af7baf47,1395653013378,1395653013276,102,37.5395,-6.05394,1024,8,2097152,"PARROT S.A."
1388396134379,e7f47ff8ff1c1729711a1c423ab8e3f403029e22,1395653013378,1395653013277,101,37.5395,-6.05394,512,4,5898240,null
1388396134379,c1f37a1238be326807482abb0ec060600a23bbde,1395653098000,1395653074956,23044,37.5395,-6.05394,512,12,5898240,"Nokia Danmark A/S"
1388396134379,efe3c3234e195ead48f6b64a7a1954173d2f9b2f,1395653197203,1395653197101,102,37.5395,-6.05394,512,4,5898240,null
1388396134379,c1f37a1238be326807482abb0ec060600a23bbde,1395653305897,1395653208570,97327,37.5395,-6.05394,512,12,5898240,"Nokia Danmark A/S"
1388396134379,2bbe0972ff449abeb0bcf8d63dee6d9afbaa66ed,1395653342403,1395653342301,102,37.5395,-6.05394,512,4,5898240,null
1388396134379,a1a7e1f62efe26cd26cc57d898d97f8280153333,1395653526222,1395653466677,59545,37.5395,-6.05394,512,4,5898240,null
1388396134379,c1f37a1238be326807482abb0ec060600a23bbde,1395653537685,1395653537583,102,37.5395,-6.05394,512,12,5898240,"Nokia Danmark A/S"
1388396134379,da48b8a28c4cbb24f460c6d2a34b5ad4e5fd5c61,1395653623304,1395653611735,11569,37.5395,-6.05394,512,4,5898240,"Nokia Corporation"
1388396134379,c1f37a1238be326807482abb0ec060600a23bbde,1395653611838,1395653611735,103,37.5395,-6.05394,512,12,5898240,"Nokia Danmark A/S"
1388396134379,fa1722c7859b5585003f2a3839efd7660733c11c,1395653623304,1395653611735,11569,37.5395,-6.05394,1024,4,2097152,"PARROT S.A."
1388396134379,15c40a4c1fd61cc39e009820df0c48b1de8093bf,1395653760368,1395653760267,101,37.5395,-6.05394,512,12,5898240,"Nokia Corporation"
1388396134379,c1f37a1238be326807482abb0ec060600a23bbde,1395653921225,1395653884618,36607,37.5395,-6.05394,512,12,5898240,"Nokia Danmark A/S"
1388396134379,b62cccc66cd7bfb8daae46bdffdbea1216daa019,1395654063335,1395653982819,80516,37.5395,-6.05394,512,12,7995392,RIM
1388396134379,c1f37a1238be326807482abb0ec060600a23bbde,1395654063335,1395653994318,69017,37.5395,-6.05394,512,12,5898240,"Nokia Danmark A/S"
1388396134379,76f731784580c8c45c1159536573155160133845,1395654150056,1395654149954,102,37.5395,-6.05394,512,4,5373952,"Nokia Corporation"
1388396134379,c1f37a1238be326807482abb0ec060600a23bbde,1395654249254,1395654249152,102,37.5395,-6.05394,512,12,5898240,"Nokia Danmark A/S"
1388396134379,c1f37a1238be326807482abb0ec060600a23bbde,1395654323419,1395654323317,102,37.5395,-6.05394,512,12,5898240,"Nokia Danmark A/S"
1388396134379,7e7c20e9779d83ded1d23e7f191c1190604eae9f,1395654359933,1395654359832,101,37.5395,-6.05394,1536,128,262144,"CC&C Technologies Inc."
1388396134379,c1f37a1238be326807482abb0ec060600a23bbde,1395654733993,1395654710941,23052,37.5395,-6.05394,512,12,5898240,"Nokia Danmark A/S"
1388396134379,c1f37a1238be326807482abb0ec060600a23bbde,1395654990749,1395654870665,120084,37.5395,-6.05394,512,12,5898240,"Nokia Danmark A/S"
1388396134379,50595b7e8a85fbb161cd30280cacabe017779371,1395654941702,1395654941601,101,37.5395,-6.05394,1024,8,2359296,"novero GmbH"
1388396134379,7e7c20e9779d83ded1d23e7f191c1190604eae9f,1395655002206,1395655002104,102,37.5395,-6.05394,1536,128,262144,"CC&C Technologies Inc."
1388396134379,66e0e759aa03e9d663cc9d748354b19fed75d91f,1395655013680,1395655013578,102,37.5395,-6.05394,1024,8,2097152,"Parrot SA"
1388396134379,a6d38ec3c7321272a77dce274605313b40a62ec3,1395655062734,1395655062632,102,37.5395,-6.05394,512,4,5898240,null
1388396134379,0eaa9b41d735a243ca9d9ceaad35d96cecc275e3,1395655062735,1395655062633,102,37.5395,-6.05394,1024,8,2097152,"Parrot SA"
1388396134379,e894b53cc12911290a77669a3b0f954fb01abea5,1395655099223,1395655099122,101,37.5395,-6.05394,512,4,5898240,null
1388396134379,c1f37a1238be326807482abb0ec060600a23bbde,1395655391339,1395655148193,243146,37.5395,-6.05394,512,12,5898240,"Nokia Danmark A/S"
1388396134379,b62cccc66cd7bfb8daae46bdffdbea1216daa019,1395655219295,1395655184760,34535,37.5395,-6.05394,512,12,7995392,RIM
1388396134379,5af5b645a55af7b797b744ee43e9c5c6ab8b46c7,1395655242220,1395655242118,102,37.5395,-6.05394,512,4,5898240,null
1388396134379,546e33a00008e81821f4dbebde52d7ddf75542de,1395655265166,1395655242118,23048,37.5395,-6.05394,1024,4,2097152,"PARROT S.A."
1388396134379,c1f37a1238be326807482abb0ec060600a23bbde,1395655676389,1395655603228,73161,37.5395,-6.05394,512,12,5898240,"Nokia Danmark A/S"
1388396134379,c76b77625b5353fc51d7b7c468c3856f20495466,1395655760863,1395655737891,22972,37.5395,-6.05394,1024,8,3145728,"Parrot SA"
1388396134379,7fa822319fa80f0a2d17bfe67012471c9d776815,1395655749393,1395655749292,101,37.5395,-6.05394,1024,8,2097152,"JNA TELECOMMUNICATIONS LIMITED"
1388396134379,1599fab8ed8282a4f19800997259c10ab9aee0c5,1395655897740,1395655897639,101,37.5395,-6.05394,512,4,5898240,null
1388396134379,3a749277e5228e2d139db29718c9eb2e87ffa283,1395656055434,1395655996835,58599,37.5395,-6.05394,512,4,5898240,LGE
1388396134379,efe3c3234e195ead48f6b64a7a1954173d2f9b2f,1395656142151,1395656142049,102,37.5395,-6.05394,512,4,5898240,null
1388396134379,733cee320afa1bb229b9d94fbb9d7c96ce785b17,1395656153631,1395656153529,102,37.5395,-6.05394,1024,4,2097152,"PARROT S.A."
